Type,Csid,Cgrid,Cap_kW,waitingLine,Vol_0min,Vol_30min,Vol_60min,ElapsedTime
F,90001000,0,0,0,0,0,0,3600
F,90001200,0,0,0,0,0,0,3600
F,90001201,1,0,0,0,0,0,3600
F,90001600,0,0,0,0,0,0,3600
F,90000000,0,90,1,1,0,0,3660
F,90000001,1,0,1,0,0,0,3660
F,90000200,0,0,0,0,0,0,3660
F,90000201,1,0,0,0,0,0,3660
F,90000400,0,0,0,0,0,0,3660
F,90000401,1,0,0,0,0,0,3660
F,90000800,0,0,0,0,0,0,3660
F,90001000,0,0,0,0,0,0,3660
F,90001200,0,0,0,0,0,0,3660
F,90001201,1,0,0,0,0,0,3660
F,90001600,0,0,0,0,0,0,3660
F,90000000,0,90,1,1,0,0,3720
F,90000001,1,0,1,0,0,0,3720
F,90000200,0,0,0,0,0,0,3720
F,90000201,1,0,0,0,0,0,3720
F,90000400,0,0,0,0,0,0,3720
F,90000401,1,0,0,0,0,0,3720
F,90000800,0,0,0,0,0,0,3720
F,90001000,0,0,0,0,0,0,3720
F,90001200,0,0,0,0,0,0,3720
F,90001201,1,0,0,0,0,0,3720
F,90001600,0,0,0,0,0,0,3720
F,90000000,0,90,1,1,0,0,3780
F,90000001,1,0,1,0,0,0,3780
F,90000200,0,0,0,0,0,0,3780
F,90000201,1,0,0,0,0,0,3780
F,90000400,0,0,0,0,0,0,3780
F,90000401,1,0,0,0,0,0,3780
F,90000800,0,0,0,0,0,0,3780
F,90001000,0,0,0,0,0,0,3780
F,90001200,0,0,0,0,0,0,3780
F,90001201,1,0,0,0,0,0,3780
F,90001600,0,0,0,0,0,0,3780
F,90000000,0,90,1,1,0,0,3840
F,90000001,1,0,1,0,0,0,3840
F,90000200,0,0,0,0,0,0,3840
F,90000201,1,0,0,0,0,0,3840
F,90000400,0,0,0,0,0,0,3840
F,90000401,1,0,0,0,0,0,3840
F,90000800,0,0,0,0,0,0,3840
F,90001000,0,0,0,0,0,0,3840
F,90001200,0,0,0,0,0,0,3840
F,90001201,1,0,0,0,0,0,3840
F,90001600,0,0,0,0,0,0,3840
F,90000000,0,90,1,1,0,0,3900
F,90000001,1,0,1,0,0,0,3900
F,90000200,0,0,0,0,0,0,3900
F,90000201,1,0,0,0,0,0,3900
F,90000400,0,0,0,0,0,0,3900
F,90000401,1,0,0,0,0,0,3900
F,90000800,0,0,0,0,0,0,3900
F,90001000,0,0,0,0,0,0,3900
F,90001200,0,0,0,0,0,0,3900
F,90001201,1,0,0,0,0,0,3900
F,90001600,0,0,0,0,0,0,3900
F,90000000,0,90,1,1,0,0,3960
F,90000001,1,0,1,0,0,0,3960
F,90000200,0,0,0,0,0,0,3960
F,90000201,1,0,0,0,0,0,3960
F,90000400,0,0,0,0,0,0,3960
F,90000401,1,0,0,0,0,0,3960
F,90000800,0,0,0,0,0,0,3960
F,90001000,0,0,0,0,0,0,3960
F,90001200,0,0,0,0,0,0,3960
F,90001201,1,0,0,0,0,0,3960
F,90001600,0,0,0,0,0,0,3960
F,90000000,0,90,1,1,0,0,4020
F,90000001,1,0,1,0,0,0,4020
F,90000200,0,0,0,0,0,0,4020
F,90000201,1,0,0,0,0,0,4020
F,90000400,0,0,0,0,0,0,4020
F,90000401,1,0,0,0,0,0,4020
F,90000800,0,0,0,0,0,0,4020
F,90001000,0,0,0,0,0,0,4020
F,90001200,0,0,0,0,0,0,4020
F,90001201,1,0,0,0,0,0,4020
F,90001600,0,0,0,0,0,0,4020
F,90000000,0,90,1,1,0,0,4080
F,90000001,1,0,1,0,0,0,4080
F,90000200,0,0,0,0,0,0,4080
F,90000201,1,0,0,0,0,0,4080
F,90000400,0,0,0,0,0,0,4080
F,90000401,1,0,0,0,0,0,4080
F,90000800,0,0,0,0,0,0,4080
F,90001000,0,0,0,0,0,0,4080
F,90001200,0,0,0,0,0,0,4080
F,90001201,1,0,0,0,0,0,4080
F,90001600,0,0,0,0,0,0,4080
F,90000000,0,90,1,1,0,0,4140
F,90000001,1,0,1,0,0,0,4140
F,90000200,0,0,0,0,0,0,4140
F,90000201,1,0,0,0,0,0,4140
F,90000400,0,0,0,0,0,0,4140
F,90000401,1,0,0,0,0,0,4140
F,90000800,0,0,0,0,0,0,4140
F,90001000,0,0,0,0,0,0,4140
F,90001200,0,0,0,0,0,0,4140
F,90001201,1,0,0,0,0,0,4140
F,90001600,0,0,0,0,0,0,4140
F,90000000,0,90,1,1,0,0,4200
F,90000001,1,0,1,0,0,0,4200
F,90000200,0,0,0,0,0,0,4200
F,90000201,1,0,0,0,0,0,4200
F,90000400,0,0,0,0,0,0,4200
F,90000401,1,0,0,0,0,0,4200
F,90000800,0,0,0,0,0,0,4200
F,90001000,0,0,0,0,0,0,4200
F,90001200,0,0,0,0,0,0,4200
F,90001201,1,0,0,0,0,0,4200
F,90001600,0,0,0,0,0,0,4200
F,90000000,0,90,1,1,0,0,4260
F,90000001,1,0,1,0,0,0,4260
F,90000200,0,0,0,0,0,0,4260
F,90000201,1,0,0,0,0,0,4260
F,90000400,0,0,0,0,0,0,4260
F,90000401,1,0,0,0,0,0,4260
F,90000800,0,0,0,0,0,0,4260
F,90001000,0,0,0,0,0,0,4260
F,90001200,0,0,0,0,0,0,4260
F,90001201,1,0,0,0,0,0,4260
F,90001600,0,0,0,0,0,0,4260
F,90000000,0,90,1,1,0,0,4320
F,90000001,1,0,1,0,0,0,4320
F,90000200,0,0,0,0,0,0,4320
F,90000201,1,0,0,0,0,0,4320
F,90000400,0,0,0,0,0,0,4320
F,90000401,1,0,0,0,0,0,4320
F,90000800,0,0,0,0,0,0,4320
F,90001000,0,0,0,0,0,0,4320
F,90001200,0,0,0,0,0,0,4320
F,90001201,1,0,0,0,0,0,4320
F,90001600,0,0,0,0,0,0,4320
F,90000000,0,90,1,1,0,0,4380
F,90000001,1,0,1,0,0,0,4380
F,90000200,0,0,0,0,0,0,4380
F,90000201,1,0,0,0,0,0,4380
F,90000400,0,0,0,0,0,0,4380
F,90000401,1,0,0,0,0,0,4380
F,90000800,0,0,0,0,0,0,4380
F,90001000,0,0,0,0,0,0,4380
F,90001200,0,0,0,0,0,0,4380
F,90001201,1,0,0,0,0,0,4380
F,90001600,0,0,0,0,0,0,4380
F,90000000,0,90,1,1,0,0,4440
F,90000001,1,0,1,0,0,0,4440
F,90000200,0,0,0,0,0,0,4440
F,90000201,1,0,0,0,0,0,4440
F,90000400,0,0,0,0,0,0,4440
F,90000401,1,0,0,0,0,0,4440
F,90000800,0,0,0,0,0,0,4440
F,90001000,0,0,0,0,0,0,4440
F,90001200,0,0,0,0,0,0,4440
F,90001201,1,0,0,0,0,0,4440
F,90001600,0,0,0,0,0,0,4440
F,90000000,0,90,1,1,0,0,4500
F,90000001,1,0,1,0,0,0,4500
F,90000200,0,0,0,0,0,0,4500
F,90000201,1,0,0,0,0,0,4500
F,90000400,0,0,0,0,0,0,4500
F,90000401,1,0,0,0,0,0,4500
F,90000800,0,0,0,0,0,0,4500
F,90001000,0,0,0,0,0,0,4500
F,90001200,0,0,0,0,0,0,4500
F,90001201,1,0,0,0,0,0,4500
F,90001600,0,0,0,0,0,0,4500
F,90000000,0,90,1,1,0,0,4560
F,90000001,1,0,1,0,0,0,4560
F,90000200,0,0,0,0,0,0,4560
F,90000201,1,0,0,0,0,0,4560
F,90000400,0,0,0,0,0,0,4560
F,90000401,1,0,0,0,0,0,4560
F,90000800,0,0,0,0,0,0,4560
F,90001000,0,0,0,0,0,0,4560
F,90001200,0,0,0,0,0,0,4560
F,90001201,1,0,0,0,0,0,4560
F,90001600,0,0,0,0,0,0,4560
F,90000000,0,90,1,1,0,0,4620
F,90000001,1,0,1,0,0,0,4620
F,90000200,0,0,0,0,0,0,4620
F,90000201,1,0,0,0,0,0,4620
F,90000400,0,0,0,0,0,0,4620
F,90000401,1,0,0,0,0,0,4620
F,90000800,0,0,0,0,0,0,4620
F,90001000,0,0,0,0,0,0,4620
F,90001200,0,0,0,0,0,0,4620
F,90001201,1,0,0,0,0,0,4620
F,90001600,0,0,0,0,0,0,4620
F,90000000,0,90,1,1,0,0,4680
F,90000001,1,0,1,0,0,0,4680
F,90000200,0,0,0,0,0,0,4680
F,90000201,1,0,0,0,0,0,4680
F,90000400,0,0,0,0,0,0,4680
F,90000401,1,0,0,0,0,0,4680
F,90000800,0,0,0,0,0,0,4680
F,90001000,0,0,0,0,0,0,4680
F,90001200,0,0,0,0,0,0,4680
F,90001201,1,0,0,0,0,0,4680
F,90001600,0,0,0,0,0,0,4680
F,90000000,0,90,1,1,0,0,4740
F,90000001,1,0,1,0,0,0,4740
F,90000200,0,0,0,0,0,0,4740
F,90000201,1,0,0,0,0,0,4740
F,90000400,0,0,0,0,0,0,4740
F,90000401,1,0,0,0,0,0,4740
F,90000800,0,0,0,0,0,0,4740
F,90001000,0,0,0,0,0,0,4740
F,90001200,0,0,0,0,0,0,4740
F,90001201,1,0,0,0,0,0,4740
F,90001600,0,0,0,0,0,0,4740
F,90000000,0,90,1,1,0,0,4800
F,90000001,1,0,1,0,0,0,4800
F,90000200,0,0,0,0,0,0,4800
F,90000201,1,0,0,0,0,0,4800
F,90000400,0,0,0,0,0,0,4800
F,90000401,1,0,0,0,0,0,4800
F,90000800,0,0,0,0,0,0,4800
F,90001000,0,0,0,0,0,0,4800
F,90001200,0,0,0,0,0,0,4800
F,90001201,1,0,0,0,0,0,4800
F,90001600,0,0,0,0,0,0,4800
F,90000000,0,0,0,0,0,0,4860
F,90000001,1,0,0,0,0,0,4860
F,90000200,0,0,0,0,0,0,4860
F,90000201,1,0,0,0,0,0,4860
F,90000400,0,0,0,0,0,0,4860
F,90000401,1,0,0,0,0,0,4860
F,90000800,0,0,0,0,0,0,4860
F,90001000,0,0,0,0,0,0,4860
F,90001200,0,0,0,0,0,0,4860
F,90001201,1,0,0,0,0,0,4860
F,90001600,0,0,0,0,0,0,4860
F,90000000,0,0,0,0,0,0,4920
F,90000001,1,0,0,0,0,0,4920
F,90000200,0,0,0,0,0,0,4920
F,90000201,1,0,0,0,0,0,4920
F,90000400,0,0,0,0,0,0,4920
F,90000401,1,0,0,0,0,0,4920
F,90000800,0,0,0,0,0,0,4920
F,90001000,0,0,0,0,0,0,4920
F,90001200,0,0,0,0,0,0,4920
F,90001201,1,0,0,0,0,0,4920
F,90001600,0,0,0,0,0,0,4920
F,90000000,0,0,0,0,0,0,4980
F,90000001,1,0,0,0,0,0,4980
F,90000200,0,0,0,0,0,0,4980
F,90000201,1,0,0,0,0,0,4980
F,90000400,0,0,0,0,0,0,4980
F,90000401,1,0,0,0,0,0,4980
F,90000800,0,0,0,0,0,0,4980
F,90001000,0,0,0,0,0,0,4980
F,90001200,0,0,0,0,0,0,4980
F,90001201,1,0,0,0,0,0,4980
F,90001600,0,0,0,0,0,0,4980
F,90000000,0,0,0,0,0,0,5040
F,90000001,1,0,0,0,0,0,5040
F,90000200,0,0,0,0,0,0,5040
F,90000201,1,0,0,0,0,0,5040
F,90000400,0,0,0,0,0,0,5040
F,90000401,1,0,0,0,0,0,5040
F,90000800,0,0,0,0,0,0,5040
F,90001000,0,0,0,0,0,0,5040
F,90001200,0,0,0,0,0,0,5040
F,90001201,1,0,0,0,0,0,5040
F,90001600,0,0,0,0,0,0,5040
F,90000000,0,0,0,0,0,0,5100
F,90000001,1,0,0,0,0,0,5100
F,90000200,0,0,0,0,0,0,5100
F,90000201,1,0,0,0,0,0,5100
F,90000400,0,0,0,0,0,0,5100
F,90000401,1,0,0,0,0,0,5100
F,90000800,0,0,0,0,0,0,5100
F,90001000,0,0,0,0,0,0,5100
F,90001200,0,0,0,0,0,0,5100
F,90001201,1,0,0,0,0,0,5100
F,90001600,0,0,0,0,0,0,5100
F,90000000,0,0,0,0,0,0,5160
F,90000001,1,0,0,0,0,0,5160
F,90000200,0,0,0,0,0,0,5160
F,90000201,1,0,0,0,0,0,5160
F,90000400,0,0,0,0,0,0,5160
F,90000401,1,0,0,0,0,0,5160
F,90000800,0,0,0,0,0,0,5160
F,90001000,0,0,0,0,0,0,5160
F,90001200,0,0,0,0,0,0,5160
F,90001201,1,0,0,0,0,0,5160
F,90001600,0,0,0,0,0,0,5160
F,90000000,0,0,0,0,0,0,5220
F,90000001,1,0,0,0,0,0,5220
F,90000200,0,0,0,0,0,0,5220
F,90000201,1,0,0,0,0,0,5220
F,90000400,0,0,0,0,0,0,5220
F,90000401,1,0,0,0,0,0,5220
F,90000800,0,0,0,0,0,0,5220
F,90001000,0,0,0,0,0,0,5220
F,90001200,0,0,0,0,0,0,5220
F,90001201,1,0,0,0,0,0,5220
F,90001600,0,0,0,0,0,0,5220
F,90000000,0,0,0,0,0,0,5280
F,90000001,1,0,0,0,0,0,5280
F,90000200,0,0,0,0,0,0,5280
F,90000201,1,0,0,0,0,0,5280
F,90000400,0,0,0,0,0,0,5280
F,90000401,1,0,0,0,0,0,5280
F,90000800,0,0,0,0,0,0,5280
F,90001000,0,0,0,0,0,0,5280
F,90001200,0,0,0,0,0,0,5280
F,90001201,1,0,0,0,0,0,5280
F,90001600,0,0,0,0,0,0,5280
F,90000000,0,0,0,0,0,0,5340
F,90000001,1,0,0,0,0,0,5340
F,90000200,0,0,0,0,0,0,5340
F,90000201,1,0,0,0,0,0,5340
F,90000400,0,0,0,0,0,0,5340
F,90000401,1,0,0,0,0,0,5340
F,90000800,0,0,0,0,0,0,5340
F,90001000,0,0,0,0,0,0,5340
F,90001200,0,0,0,0,0,0,5340
F,90001201,1,0,0,0,0,0,5340
F,90001600,0,0,0,0,0,0,5340
F,90000000,0,0,0,0,0,0,5400
F,90000001,1,0,0,0,0,0,5400
F,90000200,0,0,0,0,0,0,5400
F,90000201,1,0,0,0,0,0,5400
F,90000400,0,0,0,0,0,0,5400
F,90000401,1,0,0,0,0,0,5400
F,90000800,0,0,0,0,0,0,5400
F,90001000,0,0,0,0,0,0,5400
F,90001200,0,0,0,0,0,0,5400
F,90001201,1,0,0,0,0,0,5400
F,90001600,0,0,0,0,0,0,5400
F,90000000,0,0,0,0,0,0,5460
F,90000001,1,0,0,0,0,0,5460
F,90000200,0,0,0,0,0,0,5460
F,90000201,1,0,0,0,0,0,5460
F,90000400,0,0,0,0,0,0,5460
F,90000401,1,0,0,0,0,0,5460
F,90000800,0,0,0,0,0,0,5460
F,90001000,0,0,0,0,0,0,5460
F,90001200,0,0,0,0,0,0,5460
F,90001201,1,0,0,0,0,0,5460
F,90001600,0,0,0,0,0,0,5460
F,90000000,0,0,0,0,0,0,5520
F,90000001,1,0,0,0,0,0,5520
F,90000200,0,0,0,0,0,0,5520
F,90000201,1,0,0,0,0,0,5520
F,90000400,0,0,0,0,0,0,5520
F,90000401,1,0,0,0,0,0,5520
F,90000800,0,0,0,0,0,0,5520
F,90001000,0,0,0,0,0,0,5520
F,90001200,0,0,0,0,0,0,5520
F,90001201,1,0,0,0,0,0,5520
F,90001600,0,0,0,0,0,0,5520
F,90000000,0,0,0,0,0,0,5580
F,90000001,1,0,0,0,0,0,5580
F,90000200,0,0,0,0,0,0,5580
F,90000201,1,0,0,0,0,0,5580
F,90000400,0,0,0,0,0,0,5580
F,90000401,1,0,0,0,0,0,5580
F,90000800,0,0,0,0,0,0,5580
F,90001000,0,0,0,0,0,0,5580
F,90001200,0,0,0,0,0,0,5580
F,90001201,1,0,0,0,0,0,5580
F,90001600,0,0,0,0,0,0,5580
F,90000000,0,0,0,0,0,0,5640
F,90000001,1,0,0,0,0,0,5640
F,90000200,0,0,0,0,0,0,5640
F,90000201,1,0,0,0,0,0,5640
F,90000400,0,0,0,0,0,0,5640
F,90000401,1,0,0,0,0,0,5640
F,90000800,0,0,0,0,0,0,5640
F,90001000,0,0,0,0,0,0,5640
F,90001200,0,0,0,0,0,0,5640
F,90001201,1,0,0,0,0,0,5640
F,90001600,0,0,0,0,0,0,5640
F,90000000,0,0,0,0,0,0,5700
F,90000001,1,0,0,0,0,0,5700
F,90000200,0,0,0,0,0,0,5700
F,90000201,1,0,0,0,0,0,5700
F,90000400,0,0,0,0,0,0,5700
F,90000401,1,0,0,0,0,0,5700
F,90000800,0,0,0,0,0,0,5700
F,90001000,0,0,0,0,0,0,5700
F,90001200,0,0,0,0,0,0,5700
F,90001201,1,0,0,0,0,0,5700
F,90001600,0,0,0,0,0,0,5700
F,90000000,0,0,0,0,0,0,5760
F,90000001,1,0,0,0,0,0,5760
F,90000200,0,0,0,0,0,0,5760
F,90000201,1,0,0,0,0,0,5760
F,90000400,0,0,0,0,0,0,5760
F,90000401,1,0,0,0,0,0,5760
F,90000800,0,0,0,0,0,0,5760
F,90001000,0,0,0,0,0,0,5760
F,90001200,0,0,0,0,0,0,5760
F,90001201,1,0,0,0,0,0,5760
F,90001600,0,0,0,0,0,0,5760
F,90000000,0,0,0,0,0,0,5820
F,90000001,1,0,0,0,0,0,5820
F,90000200,0,0,0,0,0,0,5820
F,90000201,1,0,0,0,0,0,5820
F,90000400,0,0,0,0,0,0,5820
F,90000401,1,0,0,0,0,0,5820
F,90000800,0,0,0,0,0,0,5820
F,90001000,0,0,0,0,0,0,5820
F,90001200,0,0,0,0,0,0,5820
F,90001201,1,0,0,0,0,0,5820
F,90001600,0,0,0,0,0,0,5820
F,90000000,0,0,0,0,0,0,5880
F,90000001,1,0,0,0,0,0,5880
F,90000200,0,0,0,0,0,0,5880
F,90000201,1,0,0,0,0,0,5880
F,90000400,0,0,0,0,0,0,5880
F,90000401,1,0,0,0,0,0,5880
F,90000800,0,0,0,0,0,0,5880
F,90001000,0,0,0,0,0,0,5880
F,90001200,0,0,0,0,0,0,5880
F,90001201,1,0,0,0,0,0,5880
F,90001600,0,0,0,0,0,0,5880
F,90000000,0,0,0,0,0,0,5940
F,90000001,1,0,0,0,0,0,5940
F,90000200,0,0,0,0,0,0,5940
F,90000201,1,0,0,0,0,0,5940
F,90000400,0,0,0,0,0,0,5940
F,90000401,1,0,0,0,0,0,5940
F,90000800,0,0,0,0,0,0,5940
F,90001000,0,0,0,0,0,0,5940
F,90001200,0,0,0,0,0,0,5940
F,90001201,1,0,0,0,0,0,5940
F,90001600,0,0,0,0,0,0,5940
F,90000000,0,0,0,0,0,0,6000
F,90000001,1,0,0,0,0,0,6000
F,90000200,0,0,0,0,0,0,6000
F,90000201,1,0,0,0,0,0,6000
F,90000400,0,0,0,0,0,0,6000
F,90000401,1,0,0,0,0,0,6000
F,90000800,0,0,0,0,0,0,6000
F,90001000,0,0,0,0,0,0,6000
F,90001200,0,0,0,0,0,0,6000
F,90001201,1,0,0,0,0,0,6000
F,90001600,0,0,0,0,0,0,6000
F,90000000,0,0,0,0,0,0,6060
F,90000001,1,0,0,0,0,0,6060
F,90000200,0,0,0,0,0,0,6060
F,90000201,1,0,0,0,0,0,6060
F,90000400,0,0,0,0,0,0,6060
F,90000401,1,0,0,0,0,0,6060
F,90000800,0,0,0,0,0,0,6060
F,90001000,0,0,0,0,0,0,6060
F,90001200,0,0,0,0,0,0,6060
F,90001201,1,0,0,0,0,0,6060
F,90001600,0,0,0,0,0,0,6060
F,90000000,0,0,0,0,0,0,6120
F,90000001,1,0,0,0,0,0,6120
F,90000200,0,0,0,0,0,0,6120
F,90000201,1,0,0,0,0,0,6120
F,90000400,0,0,0,0,0,0,6120
F,90000401,1,0,0,0,0,0,6120
F,90000800,0,0,0,0,0,0,6120
F,90001000,0,0,0,0,0,0,6120
F,90001200,0,0,0,0,0,0,6120
F,90001201,1,0,0,0,0,0,6120
F,90001600,0,0,0,0,0,0,6120
F,90000000,0,0,0,0,0,0,6180
F,90000001,1,0,0,0,0,0,6180
F,90000200,0,0,0,0,0,0,6180
F,90000201,1,0,0,0,0,0,6180
F,90000400,0,0,0,0,0,0,6180
F,90000401,1,0,0,0,0,0,6180
F,90000800,0,0,0,0,0,0,6180
F,90001000,0,0,0,0,0,0,6180
F,90001200,0,0,0,0,0,0,6180
F,90001201,1,0,0,0,0,0,6180
F,90001600,0,0,0,0,0,0,6180
F,90000000,0,0,0,0,0,0,6240
F,90000001,1,0,0,0,0,0,6240
F,90000200,0,0,0,0,0,0,6240
F,90000201,1,0,0,0,0,0,6240
F,90000400,0,0,0,0,0,0,6240
F,90000401,1,0,0,0,0,0,6240
F,90000800,0,0,0,0,0,0,6240
F,90001000,0,0,0,0,0,0,6240
F,90001200,0,0,0,0,0,0,6240
F,90001201,1,0,0,0,0,0,6240
F,90001600,0,0,0,0,0,0,6240
F,90000000,0,0,0,0,0,0,6300
F,90000001,1,0,0,0,0,0,6300
F,90000200,0,0,0,0,0,0,6300
F,90000201,1,0,0,0,0,0,6300
F,90000400,0,0,0,0,0,0,6300
F,90000401,1,0,0,0,0,0,6300
F,90000800,0,0,0,0,0,0,6300
F,90001000,0,0,0,0,0,0,6300
F,90001200,0,0,0,0,0,0,6300
F,90001201,1,0,0,0,0,0,6300
F,90001600,0,0,0,0,0,0,6300
F,90000000,0,0,0,0,0,0,6360
F,90000001,1,0,0,0,0,0,6360
F,90000200,0,0,0,0,0,0,6360
F,90000201,1,0,0,0,0,0,6360
F,90000400,0,0,0,0,0,0,6360
F,90000401,1,0,0,0,0,0,6360
F,90000800,0,0,0,0,0,0,6360
F,90001000,0,0,0,0,0,0,6360
F,90001200,0,0,0,0,0,0,6360
F,90001201,1,0,0,0,0,0,6360
F,90001600,0,0,0,0,0,0,6360
F,90000000,0,0,0,0,0,0,6420
F,90000001,1,0,0,0,0,0,6420
F,90000200,0,0,0,0,0,0,6420
F,90000201,1,0,0,0,0,0,6420
F,90000400,0,0,0,0,0,0,6420
F,90000401,1,0,0,0,0,0,6420
F,90000800,0,0,0,0,0,0,6420
F,90001000,0,0,0,0,0,0,6420
F,90001200,0,0,0,0,0,0,6420
F,90001201,1,0,0,0,0,0,6420
F,90001600,0,0,0,0,0,0,6420
F,90000000,0,0,0,0,0,0,6480
F,90000001,1,0,0,0,0,0,6480
F,90000200,0,0,0,0,0,0,6480
F,90000201,1,0,0,0,0,0,6480
F,90000400,0,0,0,0,0,0,6480
F,90000401,1,0,0,0,0,0,6480
F,90000800,0,0,0,0,0,0,6480
F,90001000,0,0,0,0,0,0,6480
F,90001200,0,0,0,0,0,0,6480
F,90001201,1,0,0,0,0,0,6480
F,90001600,0,0,0,0,0,0,6480
F,90000000,0,0,0,0,0,0,6540
F,90000001,1,0,0,0,0,0,6540
F,90000200,0,0,0,0,0,0,6540
F,90000201,1,0,0,0,0,0,6540
F,90000400,0,0,0,0,0,0,6540
F,90000401,1,0,0,0,0,0,6540
F,90000800,0,0,0,0,0,0,6540
F,90001000,0,0,0,0,0,0,6540
F,90001200,0,0,0,0,0,0,6540
F,90001201,1,0,0,0,0,0,6540
F,90001600,0,0,0,0,0,0,6540
F,90000000,0,0,0,0,0,0,6600
F,90000001,1,0,0,0,0,0,6600
F,90000200,0,0,0,0,0,0,6600
F,90000201,1,0,0,0,0,0,6600
F,90000400,0,0,0,0,0,0,6600
F,90000401,1,0,0,0,0,0,6600
F,90000800,0,0,0,0,0,0,6600
F,90001000,0,0,0,0,0,0,6600
F,90001200,0,0,0,0,0,0,6600
F,90001201,1,0,0,0,0,0,6600
F,90001600,0,0,0,0,0,0,6600
F,90000000,0,0,0,0,0,0,6660
F,90000001,1,0,0,0,0,0,6660
F,90000200,0,0,0,0,0,0,6660
F,90000201,1,0,0,0,0,0,6660
F,90000400,0,0,0,0,0,0,6660
F,90000401,1,0,0,0,0,0,6660
F,90000800,0,0,0,0,0,0,6660
F,90001000,0,0,0,0,0,0,6660
F,90001200,0,0,0,0,0,0,6660
F,90001201,1,0,0,0,0,0,6660
F,90001600,0,0,0,0,0,0,6660
F,90000000,0,0,0,0,0,0,6720
F,90000001,1,0,0,0,0,0,6720
F,90000200,0,0,0,0,0,0,6720
F,90000201,1,0,0,0,0,0,6720
F,90000400,0,0,0,0,0,0,6720
F,90000401,1,0,0,0,0,0,6720
F,90000800,0,0,0,0,0,0,6720
F,90001000,0,0,0,0,0,0,6720
F,90001200,0,0,0,0,0,0,6720
F,90001201,1,0,0,0,0,0,6720
F,90001600,0,0,0,0,0,0,6720
F,90000000,0,0,0,0,0,0,6780
F,90000001,1,0,0,0,0,0,6780
F,90000200,0,0,0,0,0,0,6780
F,90000201,1,0,0,0,0,0,6780
F,90000400,0,0,0,0,0,0,6780
F,90000401,1,0,0,0,0,0,6780
F,90000800,0,0,0,0,0,0,6780
F,90001000,0,0,0,0,0,0,6780
F,90001200,0,0,0,0,0,0,6780
F,90001201,1,0,0,0,0,0,6780
F,90001600,0,0,0,0,0,0,6780
F,90000000,0,0,0,0,0,0,6840
F,90000001,1,0,0,0,0,0,6840
F,90000200,0,0,0,0,0,0,6840
F,90000201,1,0,0,0,0,0,6840
F,90000400,0,0,0,0,0,0,6840
F,90000401,1,0,0,0,0,0,6840
F,90000800,0,0,0,0,0,0,6840
F,90001000,0,0,0,0,0,0,6840
F,90001200,0,0,0,0,0,0,6840
F,90001201,1,0,0,0,0,0,6840
F,90001600,0,0,0,0,0,0,6840
F,90000000,0,0,0,0,0,0,6900
F,90000001,1,0,0,0,0,0,6900
F,90000200,0,0,0,0,0,0,6900
F,90000201,1,0,0,0,0,0,6900
F,90000400,0,0,0,0,0,0,6900
F,90000401,1,0,0,0,0,0,6900
F,90000800,0,0,0,0,0,0,6900
F,90001000,0,0,0,0,0,0,6900
F,90001200,0,0,0,0,0,0,6900
F,90001201,1,0,0,0,0,0,6900
F,90001600,0,0,0,0,0,0,6900
F,90000000,0,0,0,0,0,0,6960
F,90000001,1,0,0,0,0,0,6960
F,90000200,0,0,0,0,0,0,6960
F,90000201,1,0,0,0,0,0,6960
F,90000400,0,0,0,0,0,0,6960
F,90000401,1,0,0,0,0,0,6960
F,90000800,0,0,0,0,0,0,6960
F,90001000,0,0,0,0,0,0,6960
F,90001200,0,0,0,0,0,0,6960
F,90001201,1,0,0,0,0,0,6960
F,90001600,0,0,0,0,0,0,6960
F,90000000,0,0,0,0,0,0,7020
F,90000001,1,0,0,0,0,0,7020
F,90000200,0,0,0,0,0,0,7020
F,90000201,1,0,0,0,0,0,7020
F,90000400,0,0,0,0,0,0,7020
F,90000401,1,0,0,0,0,0,7020
F,90000800,0,0,0,0,0,0,7020
F,90001000,0,0,0,0,0,0,7020
F,90001200,0,0,0,0,0,0,7020
F,90001201,1,0,0,0,0,0,7020
F,90001600,0,0,0,0,0,0,7020
F,90000000,0,0,0,0,0,0,7080
F,90000001,1,0,0,0,0,0,7080
F,90000200,0,0,0,0,0,0,7080
F,90000201,1,0,0,0,0,0,7080
F,90000400,0,0,0,0,0,0,7080
F,90000401,1,0,0,0,0,0,7080
F,90000800,0,0,0,0,0,0,7080
F,90001000,0,0,0,0,0,0,7080
F,90001200,0,0,0,0,0,0,7080
F,90001201,1,0,0,0,0,0,7080
F,90001600,0,0,0,0,0,0,7080
F,90000000,0,0,0,0,0,0,7140
F,90000001,1,0,0,0,0,0,7140
F,90000200,0,0,0,0,0,0,7140
F,90000201,1,0,0,0,0,0,7140
F,90000400,0,0,0,0,0,0,7140
F,90000401,1,0,0,0,0,0,7140
F,90000800,0,0,0,0,0,0,7140
F,90001000,0,0,0,0,0,0,7140
F,90001200,0,0,0,0,0,0,7140
F,90001201,1,0,0,0,0,0,7140
F,90001600,0,0,0,0,0,0,7140
F,90000000,0,0,0,0,0,0,7200
F,90000001,1,0,0,0,0,0,7200
F,90000200,0,0,0,0,0,0,7200
F,90000201,1,0,0,0,0,0,7200
F,90000400,0,0,0,0,0,0,7200
F,90000401,1,0,0,0,0,0,7200
F,90000800,0,0,0,0,0,0,7200
F,90001000,0,0,0,0,0,0,7200
F,90001200,0,0,0,0,0,0,7200
F,90001201,1,0,0,0,0,0,7200
F,90001600,0,0,0,0,0,0,7200
